open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1735261200000,95794.55000000,96250.00000000,95575.07000000,95917.03000000,726.33893000,1735264799999,69683412.44331460,156345,374.27431000,35903607.80711950,0
1735264800000,95917.02000000,96443.68000000,95718.75000000,96073.77000000,973.05088000,1735268399999,93593669.02679880,191616,481.93972000,46350200.60698250,0
1735268400000,96073.77000000,96443.00000000,95982.51000000,96417.84000000,608.14876000,1735271999999,58547021.97651110,159863,237.04811000,22822246.56059270,0
1735272000000,96417.84000000,96595.98000000,96229.39000000,96300.00000000,892.67108000,1735275599999,86100729.21662060,166444,530.09553000,51131757.92493870,0
1735275600000,96300.01000000,96333.77000000,96001.00000000,96238.89000000,623.74969000,1735279199999,59965841.12804130,136403,292.84731000,28153858.76622980,0
1735279200000,96238.89000000,96594.44000000,96107.28000000,96594.16000000,389.55148000,1735282799999,37542079.16719850,122019,193.79981000,18677818.62854820,0
1735282800000,96594.17000000,96604.24000000,94646.03000000,95104.76000000,2694.55677000,1735286399999,256635564.80001290,377862,1228.48226000,116955794.49978360,0
1735286400000,95104.76000000,96395.00000000,95104.76000000,95724.02000000,1419.07808000,1735289999999,136043907.66489540,330740,715.36305000,68560335.13928240,0
1735290000000,95724.01000000,97544.58000000,95674.00000000,96774.13000000,2345.43490000,1735293599999,227536581.24660480,458878,1346.02702000,130562953.38367300,0
1735293600000,96774.14000000,97029.25000000,96195.20000000,96605.46000000,732.07575000,1735297199999,70704606.81427970,240361,397.36123000,38383045.27855170,0
1735297200000,96605.46000000,96953.71000000,96377.77000000,96952.38000000,466.91984000,1735300799999,45120077.43762130,165588,271.63546000,26252038.42172680,0
1735300800000,96952.38000000,97035.80000000,96617.64000000,96686.75000000,616.98763000,1735304399999,59732754.17901490,178842,311.63157000,30166502.46415050,0
1735304400000,96686.74000000,96686.74000000,96229.66000000,96407.99000000,791.88930000,1735307999999,76350767.98227500,243289,314.02745000,30282471.73412750,0
1735308000000,96407.99000000,96480.00000000,95161.17000000,95691.99000000,1516.74425000,1735311599999,145263837.12108690,410837,707.26432000,67720589.31663840,0
1735311600000,95692.00000000,95718.13000000,94011.11000000,94573.75000000,3500.11218000,1735315199999,331156476.91461930,637256,1520.31686000,143802062.12544470,0
1735315200000,94573.75000000,94996.16000000,94101.02000000,94165.92000000,1635.42881000,1735318799999,154438004.84153170,406654,846.21460000,79909276.39871430,0
1735318800000,94165.92000000,94354.82000000,93500.01000000,94291.30000000,2312.03777000,1735322399999,217230718.00945580,342430,1139.33188000,107078509.55502390,0
1735322400000,94291.30000000,94770.15000000,94212.30000000,94566.06000000,756.45526000,1735325999999,71506061.96888450,190075,419.86632000,39688653.00159390,0
1735326000000,94566.05000000,94810.07000000,94252.00000000,94750.00000000,575.05533000,1735329599999,54341161.37720830,163745,303.17413000,28652946.51278960,0
1735329600000,94750.11000000,94778.43000000,94313.82000000,94588.12000000,742.35545000,1735333199999,70165709.30438800,161124,409.59789000,38711921.22206090,0
1735333200000,94588.12000000,94823.09000000,94379.35000000,94526.07000000,397.53728000,1735336799999,37612185.99334420,119122,157.14783000,14868614.21167080,0
1735336800000,94526.07000000,94674.50000000,94200.00000000,94437.75000000,459.69514000,1735340399999,43422556.32504460,98780,188.36230000,17791969.79033760,0
1735340400000,94437.75000000,94526.09000000,94100.60000000,94299.03000000,697.68420000,1735343999999,65806775.65442680,122444,271.00395000,25569407.70851250,0
1735344000000,94299.03000000,94544.35000000,94243.32000000,94398.75000000,435.25082000,1735347599999,41083196.33649160,155242,204.23228000,19277039.95381070,0
1735347600000,94398.75000000,94615.24000000,94135.66000000,94556.93000000,377.17171000,1735351199999,35588219.55338410,150451,169.52263000,15994393.00345240,0
1735351200000,94556.92000000,94619.00000000,94276.01000000,94338.00000000,288.78768000,1735354799999,27289454.89655180,87638,123.15718000,11639543.42299970,0
1735354800000,94338.00000000,94720.00000000,94335.88000000,94594.91000000,240.31584000,1735358399999,22730123.24135120,75817,133.64638000,12640895.22705530,0
1735358400000,94594.91000000,94643.87000000,94511.71000000,94524.00000000,185.04174000,1735361999999,17500867.06229990,54946,72.79028000,6884526.22095350,0
1735362000000,94524.00000000,94800.00000000,94523.99000000,94625.64000000,245.81860000,1735365599999,23274414.99001970,72754,132.09669000,12506925.94384740,0
1735365600000,94625.64000000,94724.88000000,94405.28000000,94466.49000000,304.41114000,1735369199999,28776873.48110480,95786,158.51061000,14984389.76008020,0
1735369200000,94466.49000000,94634.25000000,94307.00000000,94381.99000000,235.91255000,1735372799999,22286925.80868940,78972,128.71972000,12159468.16168660,0
1735372800000,94381.98000000,94539.43000000,94312.67000000,94488.01000000,189.15654000,1735376399999,17863434.30553290,67297,106.47972000,10055355.58769760,0
1735376400000,94488.01000000,94692.30000000,94488.01000000,94589.27000000,281.34727000,1735379999999,26619533.62614970,62343,143.66810000,13592022.45511950,0
1735380000000,94589.28000000,94716.06000000,94502.21000000,94619.99000000,276.54014000,1735383599999,26170047.65028610,82217,123.40107000,11678160.09753620,0
1735383600000,94620.00000000,94883.00000000,94600.00000000,94754.83000000,316.63364000,1735387199999,29986805.80557620,87534,149.65101000,14173415.14080570,0
1735387200000,94754.83000000,94880.00000000,94577.66000000,94599.57000000,294.25135000,1735390799999,27868357.68374180,99642,137.74859000,13047247.55182460,0
1735390800000,94599.56000000,94761.33000000,94496.73000000,94665.94000000,394.23476000,1735394399999,37313307.71464430,114847,202.34354000,19152651.87203930,0
1735394400000,94665.29000000,95340.36000000,94411.76000000,94583.99000000,905.83186000,1735397999999,85951563.96201840,275373,487.08205000,46233326.79874560,0
1735398000000,94583.99000000,94819.57000000,94375.80000000,94447.29000000,418.82501000,1735401599999,39622861.13673860,158949,209.22889000,19796019.22764060,0
1735401600000,94447.28000000,94923.06000000,94389.45000000,94874.89000000,556.98186000,1735405199999,52688995.86488300,154651,238.56145000,22575515.96494000,0
1735405200000,94874.89000000,95245.24000000,94810.51000000,95022.57000000,570.88991000,1735408799999,54270172.01881260,211460,278.21934000,26450511.68714970,0
1735408800000,95022.58000000,95100.00000000,94715.16000000,94837.31000000,305.64776000,1735412399999,29016681.82509680,106075,156.49634000,14858754.70752280,0
1735412400000,94837.31000000,95138.05000000,94837.30000000,95027.76000000,265.45992000,1735415999999,25221704.16483930,95770,152.39715000,14478879.70131550,0
1735416000000,95027.75000000,95151.13000000,94878.26000000,95083.05000000,193.31417000,1735419599999,18359960.40162440,90750,104.56557000,9930792.26409620,0
1735419600000,95083.05000000,95223.72000000,94968.86000000,95171.67000000,208.89259000,1735423199999,19857812.98757420,70843,104.51625000,9935739.69911340,0
1735423200000,95171.67000000,95733.99000000,95047.11000000,95326.40000000,556.46419000,1735426799999,53037506.56682070,135253,322.29991000,30720369.79674070,0
1735426800000,95326.40000000,95408.90000000,95112.43000000,95300.00000000,338.71185000,1735430399999,32272803.75072400,147451,164.26401000,15650397.88199380,0
1735430400000,95300.00000000,95340.00000000,95042.60000000,95148.49000000,283.78071000,1735433999999,27008777.99387510,113146,137.05598000,13043134.86068880,0
1735434000000,95148.49000000,95210.22000000,94808.00000000,94857.65000000,316.37330000,1735437599999,30047223.36319920,89106,112.13886000,10650363.53717580,0
1735437600000,94857.66000000,95211.88000000,94851.25000000,95154.50000000,237.18289000,1735441199999,22550830.81015490,67124,114.24323000,10861653.84135020,0
1735441200000,95154.50000000,95221.69000000,94978.33000000,95172.40000000,215.77474000,1735444799999,20520179.77867930,55923,94.77394000,9013171.67914540,0
1735444800000,95172.41000000,95283.99000000,95063.40000000,95126.39000000,211.83200000,1735448399999,20154519.37592100,38912,56.96338000,5419975.03732570,0
1735448400000,95126.39000000,95199.97000000,95071.21000000,95118.89000000,135.90901000,1735451999999,12928520.07233560,30402,53.52094000,5091123.54638410,0
1735452000000,95118.89000000,95212.00000000,94971.44000000,95181.70000000,270.97676000,1735455599999,25772804.32336530,48500,99.92051000,9503883.67396950,0
1735455600000,95181.70000000,95272.05000000,95076.68000000,95272.04000000,257.21309000,1735459199999,24481189.70267950,49759,122.07508000,11619149.83134120,0
1735459200000,95272.05000000,95315.50000000,95078.50000000,95123.33000000,184.58621000,1735462799999,17564766.56463790,50386,89.47996000,8514501.58076910,0
1735462800000,95123.33000000,95211.41000000,95048.30000000,95190.49000000,175.08412000,1735466399999,16657786.97850820,34073,92.21595000,8774287.88413250,0
1735466400000,95190.50000000,95278.85000000,95102.76000000,95167.83000000,284.07406000,1735469999999,27037511.09103470,41142,135.66413000,12913415.23419620,0
1735470000000,95167.83000000,95183.61000000,95010.00000000,95032.57000000,144.75849000,1735473599999,13769747.34322300,31911,60.95749000,5798612.80760090,0
1735473600000,95032.58000000,95130.24000000,94900.82000000,94907.89000000,264.05508000,1735477199999,25083226.73651680,73810,104.77359000,9953332.59713890,0
1735477200000,94907.88000000,95015.18000000,94800.00000000,94928.20000000,484.06443000,1735480799999,45937092.79289140,89532,177.81422000,16877881.95175100,0
1735480800000,94928.20000000,95231.58000000,94010.00000000,94623.67000000,1574.50585000,1735484399999,148836681.64690370,314999,736.30886000,69575852.14481550,0
1735484400000,94623.68000000,94794.79000000,94404.90000000,94511.12000000,558.58884000,1735487999999,52847648.94953730,146023,252.62486000,23903003.22635830,0
1735488000000,94511.11000000,94578.89000000,93600.00000000,93900.01000000,1573.86589000,1735491599999,147995662.12151540,250025,439.19490000,41261552.11492010,0
1735491600000,93900.01000000,94117.50000000,93800.37000000,93945.01000000,611.15623000,1735495199999,57428591.81109850,148004,306.50756000,28803495.14004580,0
1735495200000,93945.00000000,93945.01000000,93600.00000000,93652.00000000,863.75577000,1735498799999,80985920.09485780,149829,389.64554000,36536017.34399650,0
1735498800000,93652.00000000,93880.00000000,93367.52000000,93612.89000000,991.70232000,1735502399999,92808649.57004050,163656,318.40407000,29804237.28912000,0
1735502400000,93612.89000000,93880.00000000,93345.00000000,93858.55000000,721.84653000,1735505999999,67562883.00288290,177939,361.51077000,33845120.62655480,0
1735506000000,93858.55000000,93949.52000000,93121.00000000,93352.65000000,1034.06452000,1735509599999,96740689.55766560,192575,406.19468000,38020194.66269670,0
1735509600000,93352.65000000,93770.41000000,93087.97000000,93135.32000000,1143.65741000,1735513199999,106783604.73943120,201115,488.30649000,45598144.25655680,0
1735513200000,93135.32000000,93871.02000000,93009.52000000,93738.20000000,1037.19753000,1735516799999,96866355.55589230,307947,501.09090000,46813309.23470750,0
1735516800000,93738.19000000,93908.24000000,93500.00000000,93583.96000000,575.76998000,1735520399999,53920649.76058650,233984,282.22693000,26432897.19947170,0
1735520400000,93583.96000000,94274.29000000,93368.93000000,93948.42000000,1152.47209000,1735523999999,108051429.64758290,304680,593.42738000,55647892.02353050,0
1735524000000,93948.41000000,93973.61000000,93413.72000000,93906.41000000,767.45195000,1735527599999,71873905.74433900,211542,383.20947000,35889320.70696580,0
1735527600000,93906.41000000,94080.00000000,93639.87000000,93722.71000000,402.93622000,1735531199999,37826054.94151780,131417,178.44192000,16753515.78956780,0
1735531200000,93722.72000000,93979.45000000,93264.14000000,93280.26000000,563.78609000,1735534799999,52773038.66903460,158805,254.79091000,23866423.42159090,0
1735534800000,93280.27000000,93581.53000000,93240.03000000,93581.53000000,472.45526000,1735538399999,44114858.57071010,151424,243.75906000,22760595.90362200,0
1735538400000,93581.53000000,94060.35000000,93517.38000000,93901.29000000,632.83617000,1735541999999,59382862.10940380,165380,387.17927000,36333661.08475230,0
1735542000000,93901.29000000,93947.99000000,93319.99000000,93731.65000000,770.90489000,1735545599999,72152164.54996100,153708,339.50445000,31791581.17742860,0
1735545600000,93731.66000000,93967.21000000,93723.29000000,93851.11000000,373.21320000,1735549199999,35022463.63630410,130233,199.06828000,18680600.80177060,0
1735549200000,93851.10000000,94023.84000000,93686.68000000,93892.35000000,459.50171000,1735552799999,43132232.47052590,144230,208.80233000,19600027.82298780,0
1735552800000,93892.35000000,94068.56000000,93730.95000000,93793.27000000,304.04427000,1735556399999,28544126.59896010,82150,134.27663000,12606415.11131750,0
1735556400000,93793.27000000,93953.09000000,93469.56000000,93923.14000000,547.14351000,1735559999999,51280922.25296280,119059,255.04247000,23905341.22858600,0
1735560000000,93923.14000000,94277.23000000,93722.06000000,93750.69000000,646.55159000,1735563599999,60746808.65791430,157606,303.48596000,28518981.24002370,0
1735563600000,93750.68000000,93820.90000000,92613.00000000,92680.52000000,2283.46335000,1735567199999,212660927.60443880,337948,863.20903000,80376298.23561280,0
1735567200000,92680.52000000,93120.00000000,91820.46000000,91883.99000000,3137.00815000,1735570799999,289957460.54552520,527742,1156.54821000,106975578.27764430,0
1735570800000,91884.00000000,92473.32000000,91530.45000000,92130.21000000,3228.93941000,1735574399999,296676266.54334730,420663,1673.29796000,153743905.73228390,0
1735574400000,92130.21000000,92227.17000000,91800.00000000,92120.60000000,1185.04222000,1735577999999,109040804.83881630,233106,492.40956000,45308432.58787180,0
1735578000000,92120.60000000,94200.00000000,91980.53000000,93832.83000000,2087.38638000,1735581599999,194654226.18642430,344573,1173.99700000,109475799.07283700,0
1735581600000,93832.82000000,94684.09000000,93570.00000000,94583.99000000,1962.74282000,1735585199999,185200942.23188490,351899,1086.22623000,102491275.35246160,0
1735585200000,94583.98000000,94622.75000000,93939.29000000,94417.04000000,895.80875000,1735588799999,84471541.18382310,239964,422.00481000,39795548.87352950,0
1735588800000,94417.04000000,95024.50000000,94296.75000000,94338.80000000,1146.04057000,1735592399999,108456476.89389350,246732,578.14243000,54726004.47446630,0
1735592400000,94338.80000000,94376.30000000,91901.57000000,92076.00000000,2274.79849000,1735595999999,211271520.04899820,354189,993.18308000,92146489.86257380,0
1735596000000,92076.00000000,93027.69000000,91948.00000000,92784.75000000,1170.61959000,1735599599999,108315452.24242370,236729,584.55950000,54083881.84388100,0
1735599600000,92784.76000000,92893.40000000,92389.28000000,92792.05000000,578.50584000,1735603199999,53598923.84009980,122800,305.40359000,28298810.42755010,0
1735603200000,92792.05000000,92907.03000000,92375.15000000,92450.00000000,584.04771000,1735606799999,54103943.14372200,133434,264.48323000,24502834.76474030,0
1735606800000,92450.00000000,92575.76000000,92033.73000000,92435.57000000,1243.12207000,1735610399999,114774414.84152030,151952,507.94721000,46926680.34085250,0
